Date,Price
2013-04-09,1.3831
2013-04-08,1.3841
2013-04-05,1.3823
2013-04-03,1.3784
2013-04-02,1.3784
2013-03-28,1.3767
2013-03-27,1.3747
2013-03-26,1.3738
2013-03-25,1.3728
2013-03-22,1.376
2013-03-21,1.375
2013-03-20,1.3771
2013-03-19,1.3761
2013-03-18,1.3782
2013-03-15,1.3733
2013-03-14,1.3734
2013-03-13,1.3734
2013-03-12,1.3715
2013-03-11,1.3725
2013-03-08,1.3737
2013-03-07,1.3768
2013-03-06,1.3778
2013-03-05,1.3789
2013-03-04,1.3799
2013-03-01,1.3791
2013-02-28,1.3791
2013-02-27,1.3802
2013-02-26,1.3793
2013-02-25,1.3753
2013-02-22,1.3744
2013-02-21,1.3735
2013-02-20,1.3725
2013-02-19,1.3726
2013-02-18,1.3746
2013-02-15,1.3758
2013-02-14,1.3728
2013-02-08,1.3762
2013-02-07,1.3752
2013-02-06,1.3743
2013-02-05,1.3753
2013-02-04,1.3713
2013-02-01,1.3745
2013-01-31,1.3756
2013-01-30,1.3726
2013-01-29,1.3747
2013-01-28,1.3757
2013-01-25,1.3809
2013-01-24,1.382
2013-01-23,1.3811
2013-01-22,1.3791
2013-01-21,1.3802
2013-01-18,1.3783
2013-01-17,1.3824
2013-01-16,1.3824
2013-01-15,1.3815
2013-01-14,1.3805
2013-01-11,1.3787
2013-01-10,1.3787
2013-01-09,1.3788
2013-01-08,1.3788
2013-01-07,1.3789
2013-01-04,1.378
2013-01-03,1.3821
2013-01-02,1.3832
2012-12-31,1.3863
2012-12-28,1.3845
2012-12-27,1.3826
2012-12-24,1.3828
2012-12-21,1.383
2012-12-20,1.3831
2012-12-19,1.3822
2012-12-18,1.3823
2012-12-17,1.3844
2012-12-14,1.3836
2012-12-13,1.3846
2012-12-12,1.3867
2012-12-11,1.3878
2012-12-10,1.3878
2012-12-07,1.388
2012-12-06,1.388
2012-12-05,1.3871
2012-12-04,1.3871
2012-12-03,1.3872
2012-11-30,1.3873
2012-11-29,1.3864
2012-11-28,1.3854
2012-11-27,1.3845
2012-11-26,1.3835
2012-11-23,1.3837
2012-11-22,1.3827
2012-11-21,1.3848
2012-11-20,1.3869
2012-11-19,1.3879
2012-11-16,1.3881
2012-11-15,1.3881
2012-11-14,1.3872
2012-11-13,1.3872
2012-11-12,1.3863
2012-11-09,1.3864
2012-11-08,1.3845
2012-11-07,1.3825
2012-11-06,1.3826
2012-11-05,1.3806
2012-11-02,1.3797
2012-11-01,1.3798
2012-10-31,1.3799
2012-10-30,1.3799
2012-10-29,1.38
2012-10-26,1.3781
2012-10-25,1.3792
2012-10-24,1.3792
2012-10-22,1.3783
2012-10-19,1.3754
2012-10-18,1.3765
2012-10-17,1.3786
2012-10-16,1.3786
2012-10-15,1.3787
2012-10-12,1.3778
2012-10-11,1.3799
2012-10-10,1.3779
2012-10-09,1.377
2012-10-08,1.377
2012-10-05,1.3782
2012-10-04,1.3802
2012-10-03,1.3803
2012-09-28,1.3785
2012-09-27,1.3776
2012-09-26,1.3776
2012-09-25,1.3767
2012-09-24,1.3757
2012-09-21,1.3749
2012-09-20,1.3749
2012-09-19,1.3729
2012-09-18,1.374
2012-09-17,1.3731
2012-09-14,1.3773
2012-09-13,1.3784
2012-09-12,1.3794
2012-09-11,1.3815
2012-09-10,1.3816
2012-09-07,1.3787
2012-09-06,1.3808
2012-09-05,1.3808
2012-09-04,1.3809
2012-09-03,1.3819
2012-08-31,1.379
2012-08-30,1.3771
2012-08-29,1.3771
2012-08-28,1.3772
2012-08-27,1.3752
2012-08-24,1.3763
2012-08-23,1.3754
2012-08-22,1.3714
2012-08-21,1.3704
2012-08-20,1.3705
2012-08-17,1.3706
2012-08-16,1.3697
2012-08-15,1.3728
2012-08-14,1.3759
2012-08-13,1.3759
2012-08-10,1.3751
2012-08-09,1.3741
2012-08-08,1.3752
2012-08-07,1.3773
2012-08-06,1.3773
2012-08-03,1.3785
2012-08-02,1.3765
2012-08-01,1.3786
2012-07-31,1.3776
2012-07-30,1.3767
2012-07-27,1.3789
2012-07-26,1.3809
2012-07-25,1.38
2012-07-24,1.379
2012-07-23,1.3791
2012-07-20,1.3772
2012-07-19,1.3762
2012-07-18,1.3763
2012-07-17,1.3763
2012-07-16,1.3764
2012-07-13,1.3765
2012-07-12,1.3745
2012-07-11,1.3726
2012-07-10,1.3726
2012-07-09,1.3716
2012-07-06,1.3708
2012-07-05,1.3708
2012-07-04,1.3699
2012-07-03,1.3699
2012-06-29,1.3691
2012-06-28,1.3702
2012-06-27,1.3702
2012-06-26,1.3693
2012-06-25,1.3683
2012-06-22,1.3684
2012-06-21,1.3675
2012-06-20,1.3696
2012-06-19,1.3727
2012-06-18,1.3707
2012-06-15,1.3688
2012-06-14,1.3689
2012-06-13,1.3669
2012-06-12,1.3679
2012-06-11,1.367
2012-06-08,1.3702
2012-06-07,1.3692
2012-06-06,1.3693
2012-06-05,1.3703
2012-06-04,1.3714
2012-06-01,1.3695
2012-05-31,1.3686
2012-05-30,1.3676
2012-05-29,1.3666
2012-05-28,1.3677
2012-05-25,1.3679
2012-05-24,1.3689
2012-05-23,1.369
2012-05-22,1.369
2012-05-21,1.3691
2012-05-18,1.3692
2012-05-17,1.3673
2012-05-16,1.3673
2012-05-15,1.3684
2012-05-14,1.3664
2012-05-11,1.3655
2012-05-10,1.3646
2012-05-09,1.3656
2012-05-08,1.3647
2012-05-07,1.3657
2012-05-04,1.3628
2012-05-03,1.3639
2012-05-02,1.3629
2012-04-30,1.364
2012-04-27,1.3652
2012-04-26,1.3622
2012-04-25,1.3623
2012-04-24,1.3633
2012-04-23,1.3624
2012-04-20,1.3625
2012-04-19,1.3626
2012-04-18,1.3606
2012-04-17,1.3616
2012-04-16,1.3617
2012-04-13,1.3598
2012-04-12,1.3609
2012-04-11,1.3609
2012-04-10,1.36
2012-04-05,1.3531
2012-04-03,1.3542
2012-04-02,1.3532
2012-03-30,1.3575
2012-03-29,1.3544
2012-03-28,1.3555
2012-03-27,1.3524
2012-03-26,1.3514
2012-03-23,1.3506
2012-03-22,1.3506
2012-03-21,1.3476
2012-03-20,1.3476
2012-03-19,1.3508
2012-03-16,1.3509
2012-03-15,1.35
2012-03-14,1.3551
2012-03-13,1.3592
2012-03-12,1.3603
2012-03-09,1.3595
2012-03-08,1.3605
2012-03-07,1.3616
2012-03-06,1.3606
2012-03-05,1.3607
2012-03-02,1.3588
2012-03-01,1.3599
2012-02-29,1.361
2012-02-28,1.36
2012-02-27,1.359
2012-02-24,1.3582
2012-02-23,1.3582
2012-02-22,1.3572
2012-02-21,1.3583
2012-02-20,1.3584
2012-02-17,1.3596
2012-02-16,1.3616
2012-02-15,1.3597
2012-02-14,1.3597
2012-02-13,1.3587
2012-02-10,1.3589
2012-02-09,1.359
2012-02-08,1.357
2012-02-07,1.3611
2012-02-06,1.3622
2012-02-03,1.3644
2012-02-02,1.3634
2012-02-01,1.3655
2012-01-31,1.3646
2012-01-30,1.3656
2012-01-27,1.3617
2012-01-26,1.3608
2012-01-20,1.358
2012-01-19,1.3622
2012-01-18,1.3612
2012-01-17,1.3602
2012-01-16,1.3603
2012-01-13,1.3574
2012-01-12,1.3574
2012-01-11,1.3554
2012-01-10,1.3524
2012-01-09,1.3535
2012-01-06,1.3516
2012-01-05,1.3517
2012-01-04,1.3517
2012-01-03,1.3548
2011-12-30,1.3551
2011-12-29,1.3551
2011-12-28,1.3531
2011-12-23,1.3554
2011-12-22,1.3565
2011-12-21,1.3586
2011-12-20,1.3607
2011-12-19,1.3608
2011-12-16,1.3599
2011-12-15,1.36
2011-12-14,1.36
2011-12-13,1.3591
2011-12-12,1.3581
2011-12-09,1.3562
2011-12-08,1.3583
2011-12-07,1.3563
2011-12-06,1.3574
2011-12-05,1.3574
2011-12-02,1.3566
2011-12-01,1.3566
2011-11-30,1.3557
2011-11-29,1.3567
2011-11-28,1.3588
2011-11-25,1.36
2011-11-24,1.3631
2011-11-23,1.3642
2011-11-22,1.3632
2011-11-21,1.3633
2011-11-18,1.3645
2011-11-17,1.3645
2011-11-16,1.3635
2011-11-15,1.3636
2011-11-14,1.3595
2011-11-11,1.3618
2011-11-10,1.3659
2011-11-09,1.3629
2011-11-08,1.364
2011-11-07,1.362
2011-11-04,1.3621
2011-11-03,1.3642
2011-11-02,1.3612
2011-11-01,1.3592
2011-10-31,1.3541
2011-10-28,1.3522
2011-10-27,1.3564
2011-10-26,1.3595
2011-10-25,1.3586
2011-10-24,1.3566
2011-10-21,1.3588
2011-10-20,1.3599
2011-10-19,1.3579
2011-10-18,1.36
2011-10-17,1.358
2011-10-14,1.3612
2011-10-13,1.3613
2011-10-12,1.3603
2011-10-11,1.3583
2011-10-10,1.3594
2011-10-07,1.3636
2011-10-06,1.3657
2011-10-04,1.3689
2011-10-03,1.3679
2011-09-30,1.3661
2011-09-28,1.3733
2011-09-27,1.3723
2011-09-26,1.3755
2011-09-23,1.3787
2011-09-22,1.3757
2011-09-21,1.3726
2011-09-20,1.3737
2011-09-19,1.3717
2011-09-16,1.3698
2011-09-15,1.3709
2011-09-14,1.372
2011-09-12,1.3721
2011-09-09,1.3702
2011-09-08,1.3703
2011-09-07,1.3693
2011-09-06,1.3714
2011-09-05,1.3684
2011-09-02,1.3645
2011-09-01,1.3625
2011-08-31,1.3646
2011-08-30,1.3657
2011-08-29,1.3658
2011-08-26,1.3659
2011-08-25,1.365
2011-08-24,1.3691
2011-08-23,1.3702
2011-08-22,1.3723
2011-08-19,1.3746
2011-08-18,1.3705
2011-08-17,1.3685
2011-08-16,1.3665
2011-08-15,1.3676
2011-08-12,1.3677
2011-08-11,1.3688
2011-08-10,1.3648
2011-08-09,1.3597
2011-08-08,1.3556
2011-08-05,1.3578
2011-08-04,1.3527
2011-08-03,1.3549
2011-08-02,1.3497
2011-08-01,1.3478
2011-07-29,1.3438
2011-07-28,1.3438
2011-07-27,1.3439
2011-07-26,1.3429
2011-07-25,1.343
2011-07-22,1.3421
2011-07-21,1.3432
2011-07-20,1.3443
2011-07-19,1.3453
2011-07-18,1.3444
2011-07-15,1.3424
2011-07-14,1.3435
2011-07-13,1.3426
2011-07-12,1.3426
2011-07-11,1.3396
2011-07-08,1.3325
2011-07-07,1.3356
2011-07-06,1.3357
2011-07-05,1.3347
2011-07-04,1.3368
2011-06-30,1.3401
2011-06-29,1.3433
2011-06-28,1.3475
2011-06-27,1.3496
2011-06-24,1.3466
2011-06-23,1.3446
2011-06-22,1.3426
2011-06-21,1.3437
2011-06-20,1.3448
2011-06-17,1.3439
2011-06-16,1.3429
2011-06-15,1.3399
2011-06-14,1.342
2011-06-13,1.3441
2011-06-10,1.3432
2011-06-09,1.3433
2011-06-08,1.3412
2011-06-07,1.3392
2011-06-03,1.3384
2011-06-02,1.3395
2011-06-01,1.3364
2011-05-31,1.3344
2011-05-30,1.3355
2011-05-27,1.3346
2011-05-26,1.3305
2011-05-25,1.3316
2011-05-24,1.3316
2011-05-23,1.3317
2011-05-20,1.3298
2011-05-19,1.3288
2011-05-18,1.3309
2011-05-17,1.3299
2011-05-16,1.33
2011-05-13,1.328
2011-05-12,1.3281
2011-05-11,1.3261
2011-05-09,1.3272
2011-05-06,1.3274
2011-05-05,1.3253
2011-05-04,1.3244
2011-05-03,1.3234
2011-04-29,1.3225
2011-04-28,1.3216
2011-04-27,1.3206
2011-04-26,1.3185
2011-04-21,1.3167
2011-04-20,1.3178
2011-04-19,1.3178
2011-04-18,1.3158
2011-04-15,1.3118
2011-04-14,1.3129
2011-04-13,1.3109
2011-04-12,1.3099
2011-04-11,1.3079
2011-04-08,1.3091
2011-04-07,1.3102
2011-04-06,1.3123
2011-04-04,1.3134
2011-04-01,1.3115
2011-03-31,1.3157
2011-03-30,1.3116
2011-03-29,1.3137
2011-03-28,1.3127
2011-03-25,1.316
2011-03-24,1.3181
2011-03-23,1.3182
2011-03-22,1.3172
2011-03-21,1.3183
2011-03-18,1.3194
2011-03-17,1.3226
2011-03-16,1.3195
2011-03-15,1.3206
2011-03-14,1.3165
2011-03-11,1.3167
2011-03-10,1.3136
2011-03-09,1.3095
2011-03-08,1.3085
2011-03-07,1.3086
2011-03-04,1.3046
2011-03-03,1.3088
2011-03-02,1.3109
2011-03-01,1.3089
2011-02-28,1.311
2011-02-25,1.3091
2011-02-24,1.3081
2011-02-23,1.3102
2011-02-22,1.3082
2011-02-21,1.3061
2011-02-18,1.3063
2011-02-17,1.3032
2011-02-16,1.3012
2011-02-15,1.2991
2011-02-14,1.2971
2011-02-11,1.2973
2011-02-10,1.2984
2011-02-09,1.2963
2011-02-08,1.3005
2011-02-07,1.2995
2011-02-02,1.3091
2011-02-01,1.3113
2011-01-31,1.3124
2011-01-28,1.3104
2011-01-27,1.3094
2011-01-26,1.3084
2011-01-25,1.3075
2011-01-24,1.3065
2011-01-21,1.3087
2011-01-20,1.3129
2011-01-19,1.3109
2011-01-18,1.313
2011-01-17,1.3131
2011-01-14,1.3132
2011-01-13,1.3101
2011-01-12,1.3112
2011-01-11,1.3113
2011-01-10,1.3113
2011-01-07,1.3084
2011-01-06,1.3074
2011-01-05,1.3126
2011-01-04,1.3127
2011-01-03,1.3096
2010-12-31,1.3077
2010-12-30,1.3077
2010-12-29,1.3057
2010-12-28,1.3078
2010-12-24,1.3059
2010-12-23,1.307
2010-12-22,1.3081
2010-12-21,1.3082
2010-12-20,1.3082
2010-12-17,1.3042
2010-12-16,1.3021
2010-12-15,1.3053
2010-12-14,1.3116
2010-12-13,1.3075
2010-12-10,1.3129
2010-12-09,1.3109
2010-12-08,1.3119
2010-12-07,1.3203
2010-12-06,1.3204
2010-12-03,1.3174
2010-12-02,1.3174
2010-12-01,1.3248
2010-11-30,1.3248
2010-11-29,1.3239
2010-11-26,1.324
2010-11-25,1.3241
2010-11-24,1.3304
2010-11-23,1.3304
2010-11-22,1.3273
2010-11-19,1.3285
2010-11-18,1.3275
2010-11-17,1.3286
2010-11-16,1.3277
2010-11-15,1.3298
2010-11-12,1.3373
2010-11-11,1.3383
2010-11-10,1.3363
2010-11-09,1.3416
2010-11-08,1.3416
2010-11-05,1.3418
2010-11-04,1.3408
2010-11-03,1.3398
2010-11-02,1.3388
2010-11-01,1.3399
2010-10-29,1.339
2010-10-28,1.336
2010-10-27,1.3371
2010-10-26,1.3413
2010-10-25,1.3413
2010-10-22,1.3415
2010-10-21,1.3415
2010-10-20,1.3416
2010-10-19,1.3416
2010-10-18,1.3396
2010-10-15,1.3398
2010-10-14,1.3419
2010-10-13,1.342
2010-10-12,1.341
2010-10-11,1.34
2010-10-08,1.3412
2010-10-07,1.3412
2010-10-06,1.3402
2010-10-05,1.3403
2010-10-04,1.3383
2010-09-30,1.3395
2010-09-29,1.3406
2010-09-28,1.3365
2010-09-27,1.3345
2010-09-24,1.3377
2010-09-22,1.3368
2010-09-21,1.3327
2010-09-20,1.3317
2010-09-17,1.3339
2010-09-16,1.3392
2010-09-15,1.3393
2010-09-14,1.3372
2010-09-13,1.3341
2010-09-10,1.3374
2010-09-09,1.3396
2010-09-08,1.3407
2010-09-07,1.3386
2010-09-06,1.3377
2010-09-03,1.3399
2010-09-02,1.3399
2010-09-01,1.341
2010-08-31,1.3401
2010-08-30,1.338
2010-08-27,1.3413
2010-08-26,1.3414
2010-08-25,1.3425
2010-08-24,1.3415
2010-08-23,1.3405
2010-08-20,1.3417
2010-08-19,1.3396
2010-08-18,1.3407
2010-08-17,1.3408
2010-08-16,1.3408
2010-08-13,1.3368
2010-08-12,1.3379
2010-08-11,1.3369
2010-08-10,1.3328
2010-08-09,1.3318
2010-08-06,1.3299
2010-08-05,1.3289
2010-08-04,1.331
2010-08-03,1.33
2010-08-02,1.329
2010-07-30,1.3281
2010-07-29,1.3282
2010-07-28,1.3261
2010-07-27,1.3262
2010-07-26,1.3262
2010-07-23,1.3285
2010-07-22,1.3296
2010-07-21,1.3265
2010-07-20,1.3245
2010-07-19,1.3256
2010-07-16,1.3236
2010-07-15,1.3216
2010-07-14,1.3185
2010-07-13,1.3196
2010-07-12,1.3196
2010-07-09,1.3187
2010-07-08,1.3188
2010-07-07,1.3209
2010-07-06,1.321
2010-07-05,1.3189
2010-07-02,1.3212
2010-06-30,1.3213
2010-06-29,1.3203
2010-06-28,1.3151
2010-06-25,1.3142
2010-06-24,1.3142
2010-06-23,1.3153
2010-06-22,1.3122
2010-06-21,1.3112
2010-06-18,1.3124
2010-06-17,1.3135
2010-06-15,1.3126
2010-06-14,1.3126
2010-06-11,1.3128
2010-06-10,1.316
2010-06-09,1.3171
2010-06-08,1.3182
2010-06-07,1.3172
2010-06-04,1.311
2010-06-03,1.3111
2010-06-02,1.3132
2010-06-01,1.3122
2010-05-31,1.3112
2010-05-28,1.3093
2010-05-27,1.3125
2010-05-26,1.3157
2010-05-25,1.3168
2010-05-24,1.3158
2010-05-20,1.3118
2010-05-19,1.3118
2010-05-18,1.3098
2010-05-17,1.3109
2010-05-14,1.3058
2010-05-13,1.3037
2010-05-12,1.3038
2010-05-11,1.3028
2010-05-10,1.3007
2010-05-07,1.303
2010-05-06,1.2999
2010-05-05,1.2968
2010-05-04,1.2937
2010-05-03,1.2948
2010-04-30,1.2939
2010-04-29,1.2939
2010-04-28,1.294
2010-04-27,1.2909
2010-04-26,1.2909
2010-04-23,1.2932
2010-04-22,1.2932
2010-04-21,1.2922
2010-04-20,1.2933
2010-04-19,1.2944
2010-04-16,1.2925
2010-04-15,1.2915
2010-04-14,1.2926
2010-04-13,1.2926
2010-04-12,1.2916
2010-04-09,1.2918
2010-04-08,1.2918
2010-04-07,1.2898
2010-04-01,1.2922
2010-03-31,1.2912
2010-03-30,1.2923
2010-03-29,1.2923
2010-03-26,1.2946
2010-03-25,1.2946
2010-03-24,1.2968
2010-03-23,1.2958
2010-03-22,1.2937
2010-03-19,1.2928
2010-03-18,1.2939
2010-03-17,1.2918
2010-03-16,1.2898
2010-03-15,1.2888
2010-03-12,1.2889
2010-03-11,1.289
2010-03-10,1.289
2010-03-09,1.288
2010-03-08,1.2881
2010-03-05,1.2903
2010-03-04,1.2904
2010-03-03,1.2904
2010-03-02,1.2894
2010-03-01,1.2895
2010-02-26,1.2886
2010-02-25,1.2865
2010-02-24,1.2855
2010-02-23,1.2824
2010-02-22,1.2803
2010-02-19,1.2794
2010-02-18,1.2816
2010-02-17,1.2837
2010-02-12,1.2818
2010-02-11,1.2808
2010-02-10,1.283
2010-02-09,1.2841
2010-02-08,1.2831
2010-02-05,1.2822
2010-02-04,1.2791
2010-02-03,1.2802
2010-02-02,1.2792
2010-02-01,1.2813
2010-01-29,1.2794
2010-01-28,1.2762
2010-01-27,1.2774
2010-01-26,1.2795
2010-01-25,1.2775
2010-01-22,1.2776
2010-01-21,1.2736
2010-01-20,1.2757
2010-01-19,1.2778
2010-01-18,1.2789
2010-01-15,1.277
2010-01-14,1.2739
2010-01-13,1.275
2010-01-12,1.272
2010-01-11,1.268
2010-01-08,1.2681
2010-01-07,1.2712
2010-01-06,1.2713
2010-01-05,1.2703
2010-01-04,1.2663
2009-12-31,1.2716
2009-12-30,1.2716
2009-12-29,1.2696
2009-12-28,1.2717
2009-12-24,1.2739
2009-12-23,1.275
2009-12-22,1.278
2009-12-21,1.2823
2009-12-18,1.2833
2009-12-17,1.2813
2009-12-16,1.2824
2009-12-15,1.2824
2009-12-14,1.2857
2009-12-11,1.2859
2009-12-10,1.2869
2009-12-09,1.287
2009-12-08,1.286
2009-12-07,1.2839
2009-12-04,1.2873
2009-12-03,1.2894
2009-12-02,1.2906
2009-12-01,1.2927
2009-11-30,1.2917
2009-11-27,1.2929
2009-11-26,1.2909
2009-11-25,1.2899
2009-11-24,1.29
2009-11-23,1.2889
2009-11-20,1.2901
2009-11-19,1.2903
2009-11-18,1.2892
2009-11-17,1.2892
2009-11-16,1.2872
2009-11-13,1.2873
2009-11-12,1.2864
2009-11-11,1.2854
2009-11-10,1.2833
2009-11-09,1.2812
2009-11-06,1.2803
2009-11-05,1.2793
2009-11-04,1.2793
2009-11-03,1.2805
2009-11-02,1.2805
2009-10-30,1.2785
2009-10-29,1.2786
2009-10-28,1.2776
2009-10-27,1.2755
2009-10-23,1.2768
2009-10-22,1.279
2009-10-21,1.2811
2009-10-20,1.279
2009-10-19,1.278
2009-10-16,1.2771
2009-10-15,1.2783
2009-10-14,1.2783
2009-10-13,1.2773
2009-10-12,1.2763
2009-10-09,1.2786
2009-10-08,1.2797
2009-10-07,1.2776
2009-10-06,1.2787
2009-10-05,1.2799
2009-10-02,1.2811
2009-09-30,1.2748
2009-09-29,1.2727
2009-09-28,1.2728
2009-09-25,1.2719
2009-09-24,1.2709
2009-09-23,1.2688
2009-09-22,1.2688
2009-09-21,1.2679
2009-09-18,1.2712
2009-09-17,1.2691
2009-09-16,1.2702
2009-09-15,1.2714
2009-09-14,1.2725
2009-09-11,1.2716
2009-09-10,1.2705
2009-09-09,1.2717
2009-09-08,1.2707
2009-09-07,1.2707
2009-09-04,1.2719
2009-09-03,1.272
2009-09-02,1.271
2009-09-01,1.271
2009-08-31,1.2689
2009-08-28,1.267
2009-08-27,1.2681
2009-08-26,1.2671
2009-08-25,1.2672
2009-08-24,1.263
2009-08-21,1.2684
2009-08-20,1.2663
2009-08-19,1.2664
2009-08-18,1.2664
2009-08-17,1.2675
2009-08-14,1.2645
2009-08-13,1.2593
2009-08-12,1.2594
2009-08-11,1.2563
2009-08-10,1.2531
2009-08-07,1.2586
2009-08-06,1.2608
2009-08-05,1.265
2009-08-04,1.2662
2009-08-03,1.2715
2009-07-31,1.2674
2009-07-30,1.2653
2009-07-29,1.2675
2009-07-28,1.2665
2009-07-27,1.2655
2009-07-24,1.2657
2009-07-23,1.2688
2009-07-22,1.27
2009-07-21,1.2658
2009-07-20,1.2648
2009-07-17,1.266
2009-07-16,1.265
2009-07-15,1.2672
2009-07-14,1.2683
2009-07-13,1.2705
2009-07-10,1.2685
2009-07-09,1.2686
2009-07-08,1.2644
2009-07-07,1.2612
2009-07-06,1.2612
2009-07-03,1.2603
2009-07-02,1.2562
2009-06-30,1.2572
2009-06-29,1.2574
2009-06-26,1.2553
2009-06-25,1.2501
2009-06-24,1.2501
2009-06-23,1.2491
2009-06-22,1.2449
2009-06-19,1.2429
2009-06-18,1.2504
2009-06-17,1.2494
2009-06-16,1.2505
2009-06-15,1.2463
2009-06-12,1.2422
2009-06-11,1.238
2009-06-10,1.2391
2009-06-09,1.2359
2009-06-08,1.2382
2009-06-05,1.2521
2009-06-04,1.2554
2009-06-03,1.2512
2009-06-02,1.2481
2009-06-01,1.2556
2009-05-29,1.2525
2009-05-27,1.2569
2009-05-26,1.259
2009-05-25,1.258
2009-05-22,1.2625
2009-05-21,1.2689
2009-05-20,1.2689
2009-05-19,1.2669
2009-05-18,1.2691
2009-05-15,1.2671
2009-05-14,1.2661
2009-05-13,1.2609
2009-05-12,1.2651
2009-05-11,1.2642
2009-05-08,1.2632
2009-05-07,1.2675
2009-05-06,1.2675
2009-05-05,1.2666
2009-05-04,1.2677
2009-04-30,1.2678
2009-04-29,1.268
2009-04-28,1.2701
2009-04-27,1.268
2009-04-24,1.2671
2009-04-23,1.2671
2009-04-22,1.265
2009-04-21,1.2662
2009-04-20,1.2662
2009-04-17,1.2685
2009-04-16,1.2718
2009-04-15,1.2719
2009-04-14,1.2688
2009-04-09,1.2679
2009-04-08,1.2669
2009-04-07,1.2658
2009-04-06,1.267
2009-04-03,1.2714
2009-04-02,1.2747
2009-04-01,1.2747
2009-03-31,1.2738
2009-03-30,1.2759
2009-03-27,1.275
2009-03-26,1.274
2009-03-25,1.2751
2009-03-24,1.2751
2009-03-23,1.2741
2009-03-20,1.2764
2009-03-19,1.2776
2009-03-18,1.268
2009-03-17,1.2701
2009-03-16,1.2723
2009-03-13,1.2736
2009-03-12,1.2736
2009-03-11,1.2683
2009-03-10,1.2683
2009-03-09,1.2737
2009-03-06,1.2739
2009-03-05,1.2708
2009-03-04,1.2709
2009-03-03,1.2709
2009-03-02,1.2699
2009-02-27,1.2711
2009-02-26,1.2754
2009-02-25,1.2819
2009-02-24,1.2885
2009-02-23,1.2885
2009-02-20,1.2876
2009-02-19,1.2887
2009-02-18,1.2898
2009-02-17,1.2898
2009-02-16,1.2867
2009-02-13,1.2912
2009-02-12,1.2901
2009-02-11,1.2891
2009-02-10,1.286
2009-02-09,1.286
2009-02-06,1.2872
2009-02-05,1.2851
2009-02-04,1.2851
2009-02-03,1.283
2009-02-02,1.2809
2009-01-30,1.2823
2009-01-29,1.2898
2009-01-23,1.2911
2009-01-22,1.2923
2009-01-21,1.2934
2009-01-20,1.2934
2009-01-19,1.2946
2009-01-16,1.2937
2009-01-15,1.297
2009-01-14,1.297
2009-01-13,1.2981
2009-01-12,1.2972
2009-01-09,1.2951
2009-01-08,1.292
2009-01-07,1.2845
2009-01-06,1.2878
2009-01-05,1.2911
2009-01-02,1.2955
2008-12-31,1.2978
2008-12-30,1.2999
2008-12-29,1.2968
2008-12-24,1.296
2008-12-23,1.296
2008-12-22,1.2993
2008-12-19,1.2973
2008-12-18,1.2962
2008-12-17,1.291
2008-12-16,1.2835
2008-12-15,1.2825
2008-12-12,1.2816
2008-12-11,1.2784
2008-12-10,1.2751
2008-12-09,1.2763
2008-12-08,1.272
2008-12-05,1.2733
2008-12-04,1.2765
2008-12-03,1.2744
2008-12-02,1.2735
2008-12-01,1.2713
2008-11-28,1.2758
2008-11-27,1.2845
2008-11-26,1.2867
2008-11-25,1.2792
2008-11-24,1.2867
2008-11-21,1.2966
2008-11-20,1.2881
2008-11-19,1.2838
2008-11-18,1.2806
2008-11-17,1.2764
2008-11-14,1.2743
2008-11-13,1.2745
2008-11-12,1.2745
2008-11-11,1.2724
2008-11-10,1.267
2008-11-07,1.2672
2008-11-06,1.2651
2008-11-05,1.2619
2008-11-04,1.2555
2008-11-03,1.2523
2008-10-31,1.2514
2008-10-30,1.2568
2008-10-29,1.2537
2008-10-28,1.2516
2008-10-27,1.2549
2008-10-24,1.2604
2008-10-23,1.2594
2008-10-22,1.2627
2008-10-21,1.2541
2008-10-20,1.252
2008-10-17,1.2468
2008-10-16,1.2468
2008-10-15,1.2469
2008-10-14,1.247
2008-10-13,1.2502
2008-10-10,1.2503
2008-10-09,1.2493
2008-10-08,1.2536
2008-10-06,1.2441
2008-10-03,1.2388
2008-10-02,1.2367
2008-09-30,1.2379
2008-09-29,1.2283
2008-09-26,1.2274
2008-09-25,1.2242
2008-09-24,1.2275
2008-09-23,1.2307
2008-09-22,1.2371
2008-09-19,1.2447
2008-09-18,1.2479
2008-09-17,1.2491
2008-09-16,1.2555
2008-09-12,1.2395
2008-09-11,1.2396
2008-09-10,1.2386
2008-09-09,1.2365
2008-09-08,1.2322
2008-09-05,1.2345
2008-09-04,1.2313
2008-09-03,1.2314
2008-09-02,1.2314
2008-09-01,1.2325
2008-08-29,1.2316
2008-08-28,1.2316
2008-08-27,1.2318
2008-08-26,1.2307
2008-08-25,1.2286
2008-08-21,1.2309
2008-08-20,1.2277
2008-08-19,1.2278
2008-08-18,1.2267
2008-08-15,1.2248
2008-08-14,1.2258
2008-08-13,1.2227
2008-08-12,1.2194
2008-08-11,1.2206
2008-08-08,1.2185
2008-08-07,1.2143
2008-08-05,1.2133
2008-08-04,1.2123
2008-08-01,1.2124
2008-07-31,1.2103
2008-07-30,1.2093
2008-07-29,1.2104
2008-07-28,1.2083
2008-07-25,1.2106
2008-07-24,1.2063
2008-07-23,1.2053
2008-07-22,1.2086
2008-07-21,1.2075
2008-07-18,1.212
2008-07-17,1.2132
2008-07-16,1.2154
2008-07-15,1.2111
2008-07-14,1.2047
2008-07-11,1.2092
2008-07-10,1.2124
2008-07-09,1.2081
2008-07-08,1.2081
