Date,Price
2014-07-30,4.8735
2014-07-29,4.8688
2014-07-28,4.8546
2014-07-25,4.8439
2014-07-24,4.8376
2014-07-23,4.8282
2014-07-22,4.8107
2014-07-21,4.7595
2014-07-18,4.7728
2014-07-17,4.7907
2014-07-16,4.786
2014-07-15,4.7669
2014-07-14,4.7495
2014-07-11,4.7403
2014-07-10,4.7534
2014-07-09,4.7391
2014-07-08,4.7939
2014-07-07,4.7796
2014-07-04,4.7785
2014-07-03,4.7915
2014-07-02,4.7789
2014-06-30,4.7085
2014-06-27,4.7074
2014-06-26,4.7092
2014-06-25,4.6627
2014-06-24,4.6436
2014-06-23,4.6212
2014-06-20,4.6716
2014-06-19,4.6734
2014-06-18,4.6768
2014-06-17,4.6866
2014-06-16,4.698
2014-06-13,4.697
2014-06-12,4.6746
2014-06-11,4.6812
2014-06-10,4.6959
2014-06-09,4.6703
2014-06-06,4.6434
2014-06-05,4.6661
2014-06-04,4.6808
2014-06-03,4.7003
2014-05-30,4.6334
2014-05-29,4.6271
2014-05-28,4.6369
2014-05-27,4.6162
2014-05-26,4.6228
2014-05-23,4.6104
2014-05-22,4.5993
2014-05-21,4.5706
2014-05-20,4.5466
2014-05-19,4.5339
2014-05-16,4.5279
2014-05-15,4.5362
2014-05-14,4.5299
2014-05-13,4.5011
2014-05-12,4.4674
2014-05-09,4.4099
2014-05-08,4.4181
2014-05-07,4.4263
2014-05-05,4.4734
2014-05-02,4.5077
2014-04-30,4.4742
2014-04-29,4.4985
2014-04-28,4.4648
2014-04-25,4.5008
2014-04-24,4.5428
2014-04-23,4.5285
2014-04-22,4.548
2014-04-17,4.552
2014-04-16,4.5409
2014-04-15,4.5379
2014-04-14,4.5799
2014-04-11,4.582
2014-04-10,4.6048
2014-04-09,4.5453
2014-04-08,4.4971
2014-04-07,4.4811
2014-04-04,4.4945
2014-04-03,4.5156
2014-04-02,4.4932
2014-04-01,4.4869
2014-03-31,4.429
2014-03-28,4.4037
2014-03-27,4.3603
2014-03-26,4.3444
2014-03-25,4.2882
2014-03-24,4.3076
2014-03-21,4.2743
2014-03-20,4.2132
2014-03-19,4.2747
2014-03-18,4.2603
2014-03-17,4.2298
2014-03-14,4.2351
2014-03-13,4.295
2014-03-12,4.3096
2014-03-11,4.3534
2014-03-10,4.339
2014-03-07,4.3879
2014-03-06,4.4074
2014-03-05,4.3963
2014-03-04,4.4094
2014-03-03,4.3837
2014-02-28,4.4278
2014-02-27,4.4134
2014-02-26,4.3619
2014-02-25,4.3378
2014-02-24,4.3412
2014-02-21,4.3772
2014-02-20,4.3499
2014-02-19,4.4017
2014-02-18,4.3922
2014-02-17,4.3859
2014-02-14,4.3541
2014-02-13,4.343
2014-02-12,4.3544
2014-02-11,4.2932
2014-02-10,4.2418
2014-02-07,4.2439
2014-02-06,4.1972
2014-02-05,4.1731
2014-02-04,4.1797
2014-01-30,4.2855
2014-01-29,4.3244
2014-01-28,4.2939
2014-01-27,4.2989
2014-01-24,4.406
2014-01-23,4.4644
2014-01-22,4.492
2014-01-21,4.476
2014-01-20,4.46
2014-01-17,4.5057
2014-01-16,4.4832
2014-01-15,4.4704
2014-01-14,4.4431
2014-01-13,4.4643
2014-01-10,4.4583
2014-01-09,4.4666
2014-01-08,4.4959
2014-01-07,4.4766
2014-01-06,4.48
2014-01-03,4.5129
2014-01-02,4.5907
2013-12-31,4.5814
2013-12-30,4.567
2013-12-27,4.5594
2013-12-24,4.534
2013-12-23,4.4905
2013-12-20,4.4667
2013-12-19,4.4912
2013-12-18,4.4962
2013-12-17,4.4688
2013-12-16,4.4722
2013-12-13,4.4873
2013-12-12,4.5004
2013-12-11,4.5217
2013-12-10,4.5737
2013-12-09,4.5819
2013-12-06,4.5662
2013-12-05,4.5761
2013-12-04,4.5811
2013-12-03,4.6089
2013-12-02,4.6058
2013-11-29,4.5788
2013-11-28,4.5514
2013-11-27,4.5434
2013-11-26,4.5274
2013-11-25,4.5276
2013-11-22,4.5264
2013-11-21,4.5234
2013-11-20,4.5381
2013-11-19,4.5351
2013-11-18,4.5531
2013-11-15,4.4432
2013-11-14,4.3817
2013-11-13,4.351
2013-11-12,4.4048
2013-11-11,4.4114
2013-11-08,4.3697
2013-11-07,4.4104
2013-11-06,4.4317
2013-11-05,4.4416
2013-11-04,4.4839
2013-11-01,4.5007
2013-10-31,4.4797
2013-10-30,4.488
2013-10-29,4.4216
2013-10-28,4.4332
2013-10-25,4.4093
2013-10-24,4.4273
2013-10-23,4.4535
2013-10-22,4.4958
2013-10-21,4.4895
2013-10-18,4.4916
2013-10-17,4.4561
2013-10-16,4.4578
2013-10-15,4.4791
2013-10-11,4.4749
2013-10-10,4.4442
2013-10-09,4.4509
2013-10-08,4.4689
2013-10-07,4.4301
2013-10-04,4.4484
2013-10-03,4.4519
2013-10-02,4.4081
2013-09-30,4.3727
2013-09-27,4.4252
2013-09-26,4.4107
2013-09-25,4.4255
2013-09-24,4.4192
2013-09-23,4.4437
2013-09-19,4.459
2013-09-18,4.386
2013-09-17,4.3813
2013-09-16,4.3456
2013-09-13,4.2859
2013-09-12,4.2861
2013-09-11,4.2993
2013-09-10,4.3092
2013-09-09,4.2752
2013-09-06,4.2382
2013-09-05,4.2563
2013-09-04,4.2239
2013-09-03,4.2452
2013-09-02,4.208
2013-08-30,4.1629
2013-08-29,4.1435
2013-08-28,4.1144
2013-08-27,4.1699
2013-08-26,4.1977
2013-08-23,4.1688
2013-08-22,4.1657
2013-08-21,4.174
2013-08-20,4.1758
2013-08-19,4.246
2013-08-16,4.2644
2013-08-15,4.2695
2013-08-13,4.2584
2013-08-12,4.2308
2013-08-09,4.1857
2013-08-08,4.1533
2013-08-07,4.1388
2013-08-06,4.1813
2013-08-05,4.2075
2013-08-02,4.2112
2013-08-01,4.1853
2013-07-31,4.148
2013-07-30,4.1644
2013-07-29,4.1597
2013-07-26,4.1732
2013-07-25,4.1782
2013-07-24,4.1914
2013-07-23,4.1802
2013-07-22,4.1102
2013-07-19,4.1025
2013-07-18,4.1141
2013-07-17,4.1126
2013-07-16,4.1274
2013-07-15,4.1227
2013-07-12,4.1313
2013-07-11,4.1363
2013-07-10,4.0648
2013-07-09,4.0487
2013-07-08,4.039
2013-07-05,4.0721
2013-07-04,4.025
2013-07-03,3.9975
2013-07-02,4.0659
2013-06-28,4.0828
2013-06-27,4.0277
2013-06-26,3.9807
2013-06-25,3.9093
2013-06-24,3.9175
2013-06-21,3.9913
2013-06-20,4.0257
2013-06-19,4.1284
2013-06-18,4.153
2013-06-17,4.158
2013-06-14,4.1032
2013-06-13,4.0772
2013-06-11,4.1281
2013-06-10,4.2032
2013-06-07,4.1808
2013-06-06,4.2022
2013-06-05,4.2529
2013-06-04,4.3053
2013-06-03,4.2973
2013-05-31,4.3141
2013-05-30,4.3289
2013-05-29,4.3519
2013-05-28,4.401
2013-05-27,4.3555
2013-05-24,4.3478
2013-05-23,4.3284
2013-05-22,4.402
2013-05-21,4.43
2013-05-20,4.4465
2013-05-16,4.4177
2013-05-15,4.395
2013-05-14,4.3609
2013-05-13,4.3692
2013-05-10,4.4122
2013-05-09,4.4025
2013-05-08,4.3929
2013-05-07,4.3718
2013-05-06,4.3687
2013-05-03,4.3365
