Date,Price
2016-02-19,1.8681
2016-02-18,1.8662
2016-02-17,1.8598
2016-02-16,1.8591
2016-02-15,1.8589
2016-02-12,1.8512
2016-02-11,1.8545
2016-02-05,1.8581
2016-02-04,1.8524
2016-02-03,1.8444
2016-02-02,1.8494
2016-02-01,1.8493
2016-01-29,1.8502
2016-01-28,1.8338
2016-01-27,1.8345
2016-01-26,1.8321
2016-01-25,1.833
2016-01-22,1.8286
2016-01-21,1.8223
2016-01-20,1.8279
2016-01-19,1.8389
2016-01-18,1.8342
2016-01-15,1.8376
2016-01-14,1.8386
2016-01-13,1.8393
2016-01-12,1.8362
2016-01-11,1.8343
2016-01-08,1.8431
2016-01-07,1.8431
2016-01-06,1.8517
2016-01-05,1.8548
2016-01-04,1.8571
2015-12-31,1.8668
2015-12-30,1.8668
2015-12-29,1.8702
2015-12-28,1.8682
2015-12-24,1.8675
2015-12-23,1.8666
2015-12-22,1.8627
2015-12-21,1.8598
2015-12-18,1.8601
2015-12-17,1.8605
2015-12-16,1.858
2015-12-15,1.8575
2015-12-14,1.8544
2015-12-11,1.8591
2015-12-10,1.8639
2015-12-09,1.8634
2015-12-08,1.8656
2015-12-07,1.8712
2015-12-04,1.8674
2015-12-03,1.8618
2015-12-02,1.875
2015-12-01,1.8725
2015-11-30,1.8664
2015-11-27,1.8702
2015-11-26,1.8737
2015-11-25,1.8754
2015-11-24,1.8727
2015-11-23,1.8733
2015-11-20,1.8759
2015-11-19,1.8725
2015-11-18,1.8654
2015-11-17,1.8634
2015-11-16,1.8612
2015-11-13,1.8625
2015-11-12,1.8656
2015-11-11,1.8631
2015-11-10,1.8585
2015-11-09,1.8623
2015-11-06,1.8732
2015-11-05,1.8786
2015-11-04,1.8838
2015-11-03,1.8827
2015-11-02,1.8825
2015-10-30,1.8844
2015-10-29,1.8842
2015-10-28,1.8944
2015-10-27,1.8944
2015-10-26,1.8936
2015-10-23,1.8961
2015-10-22,1.8939
2015-10-20,1.8891
2015-10-19,1.8914
2015-10-16,1.8913
2015-10-15,1.8916
2015-10-14,1.8809
2015-10-13,1.8811
2015-10-12,1.8818
2015-10-09,1.8783
2015-10-08,1.8745
2015-10-07,1.8734
2015-10-06,1.8653
2015-10-05,1.8662
2015-10-02,1.8559
2015-09-30,1.8481
2015-09-29,1.8397
2015-09-25,1.8432
2015-09-24,1.8447
2015-09-23,1.8466
2015-09-22,1.854
2015-09-21,1.8577
2015-09-18,1.8636
2015-09-17,1.8555
2015-09-16,1.8505
2015-09-15,1.8485
2015-09-14,1.8525
2015-09-11,1.8501
2015-09-10,1.8484
2015-09-09,1.8536
2015-09-08,1.845
2015-09-07,1.838
2015-09-04,1.8413
2015-09-02,1.8409
2015-09-01,1.8424
2015-08-31,1.8493
2015-08-28,1.8564
2015-08-27,1.8555
2015-08-26,1.8472
2015-08-25,1.8494
