Date,Price
2015-08-20,2.0746
2015-08-19,2.0908
2015-08-18,2.1008
2015-08-17,2.1064
2015-08-14,2.1131
2015-08-13,2.1119
2015-08-12,2.1097
2015-08-11,2.1314
2015-08-10,2.132
2015-08-07,2.1274
2015-08-06,2.1269
2015-08-05,2.1305
2015-08-04,2.133
2015-08-03,2.1301
2015-07-31,2.1304
2015-07-30,2.1265
2015-07-29,2.1275
2015-07-28,2.1247
2015-07-27,2.1231
2015-07-24,2.1379
2015-07-23,2.1444
2015-07-22,2.1413
2015-07-21,2.142
2015-07-20,2.1419
2015-07-17,2.1435
2015-07-16,2.1366
2015-07-15,2.1338
2015-07-14,2.1294
2015-07-13,2.1289
2015-07-10,2.1211
2015-07-09,2.1094
2015-07-08,2.0914
2015-07-07,2.1149
2015-07-06,2.1205
2015-07-03,2.132
2015-07-02,2.1338
2015-06-30,2.1267
2015-06-29,2.1166
2015-06-26,2.1372
2015-06-25,2.1452
2015-06-24,2.1515
2015-06-23,2.1528
2015-06-22,2.1506
2015-06-19,2.1386
2015-06-18,2.1409
2015-06-17,2.1308
2015-06-16,2.1272
2015-06-15,2.1271
2015-06-12,2.1363
2015-06-11,2.1351
2015-06-10,2.1325
2015-06-09,2.124
2015-06-08,2.1291
2015-06-05,2.1413
2015-06-04,2.1499
2015-06-03,2.1557
2015-06-02,2.1451
2015-06-01,2.156
2015-05-29,2.1564
2015-05-28,2.1599
2015-05-27,2.1668
2015-05-26,2.1641
2015-05-22,2.1785
2015-05-21,2.1738
2015-05-20,2.1735
2015-05-19,2.1799
2015-05-18,2.1818
2015-05-15,2.1818
2015-05-14,2.1711
2015-05-13,2.1619
2015-05-12,2.162
2015-05-11,2.1702
2015-05-08,2.173
2015-05-07,2.1637
2015-05-06,2.1706
2015-05-05,2.1716
2015-05-04,2.182
2015-04-30,2.1867
2015-04-29,2.1909
2015-04-28,2.1981
2015-04-27,2.1988
2015-04-24,2.1961
2015-04-23,2.1851
2015-04-22,2.1892
2015-04-21,2.1871
2015-04-20,2.1818
2015-04-17,2.1901
2015-04-16,2.1905
2015-04-15,2.1825
2015-04-14,2.1816
2015-04-13,2.1862
2015-04-10,2.1801
2015-04-09,2.1783
2015-04-08,2.1734
2015-04-02,2.1548
2015-04-01,2.1432
2015-03-31,2.1374
2015-03-30,2.1417
2015-03-27,2.1324
2015-03-26,2.1356
2015-03-25,2.1377
2015-03-24,2.1387
2015-03-23,2.1325
2015-03-20,2.1273
2015-03-19,2.1293
2015-03-18,2.1166
2015-03-17,2.111
2015-03-16,2.1049
2015-03-13,2.1036
2015-03-12,2.1079
2015-03-11,2.1024
2015-03-10,2.105
2015-03-09,2.1132
2015-03-06,2.1234
2015-03-05,2.1248
2015-03-04,2.1266
2015-03-03,2.1316
2015-03-02,2.1319
2015-02-27,2.1316
2015-02-26,2.1379
2015-02-25,2.1344
2015-02-24,2.1268
2015-02-23,2.123
2015-02-18,2.1182
2015-02-17,2.1197
2015-02-16,2.1201
2015-02-13,2.1217
2015-02-12,2.1111
2015-02-11,2.1091
2015-02-10,2.1127
2015-02-09,2.1121
2015-02-06,2.1234
2015-02-05,2.1217
2015-02-04,2.1247
2015-02-03,2.1187
2015-02-02,2.1185
2015-01-30,2.1177
2015-01-29,2.121
2015-01-28,2.12
2015-01-27,2.1178
2015-01-26,2.1177
2015-01-23,2.1178
2015-01-22,2.1105
2015-01-21,2.1051
2015-01-20,2.098
2015-01-19,2.0948
2015-01-16,2.0981
2015-01-15,2.0957
2015-01-14,2.091
2015-01-13,2.0951
2015-01-12,2.0892
2015-01-09,2.0784
2015-01-08,2.075
2015-01-07,2.0627
2015-01-06,2.0611
2015-01-05,2.0668
2015-01-02,2.0792
2014-12-31,2.0793
2014-12-30,2.0785
2014-12-29,2.0834
2014-12-24,2.076
2014-12-23,2.076
2014-12-22,2.0793
2014-12-19,2.0718
2014-12-18,2.0635
2014-12-17,2.0583
2014-12-16,2.0604
2014-12-15,2.0666
2014-12-12,2.0731
2014-12-11,2.0818
2014-12-10,2.083
2014-12-09,2.0838
2014-12-08,2.0899
2014-12-05,2.1004
2014-12-04,2.0944
2014-12-03,2.0939
2014-12-02,2.0989
2014-12-01,2.0944
2014-11-28,2.1076
2014-11-27,2.1107
2014-11-26,2.107
2014-11-25,2.0997
2014-11-24,2.0973
2014-11-21,2.0935
2014-11-20,2.0847
2014-11-19,2.0855
2014-11-18,2.0857
2014-11-17,2.0889
2014-11-14,2.0902
2014-11-13,2.0878
2014-11-12,2.0838
2014-11-11,2.0785
2014-11-10,2.0818
2014-11-07,2.0699
2014-11-06,2.0789
2014-11-05,2.0766
2014-11-04,2.0788
2014-11-03,2.0809
2014-10-31,2.0877
2014-10-30,2.0772
2014-10-29,2.0851
2014-10-28,2.0792
2014-10-27,2.0713
2014-10-24,2.0717
2014-10-23,2.0747
2014-10-22,2.0766
2014-10-21,2.0731
2014-10-20,2.0634
2014-10-17,2.0591
2014-10-16,2.0534
2014-10-15,2.0588
2014-10-14,2.0641
2014-10-13,2.0641
2014-10-10,2.0677
2014-10-09,2.0824
2014-10-08,2.0736
2014-10-07,2.0737
2014-10-06,2.069
2014-10-03,2.0666
2014-09-30,2.0708
2014-09-29,2.0709
2014-09-26,2.0825
2014-09-25,2.0814
2014-09-24,2.0899
2014-09-23,2.086
2014-09-22,2.0912
2014-09-19,2.0983
2014-09-18,2.0972
2014-09-17,2.1022
2014-09-16,2.0988
2014-09-15,2.1009
2014-09-12,2.1075
2014-09-11,2.113
2014-09-10,2.116
2014-09-08,2.1318
2014-09-05,2.1302
2014-09-04,2.1386
2014-09-03,2.1388
2014-09-02,2.1306
2014-09-01,2.1336
2014-08-29,2.1333
2014-08-28,2.1332
2014-08-27,2.1355
2014-08-26,2.1319
2014-08-25,2.1311
2014-08-22,2.1324
2014-08-21,2.1308
2014-08-20,2.1341
2014-08-19,2.1362
2014-08-18,2.1294
2014-08-15,2.1266
2014-08-14,2.1231
2014-08-13,2.12
2014-08-12,2.1141
2014-08-11,2.1144
2014-08-08,2.1051
2014-08-07,2.1074
