Date,Open,High,Low,Price
2017-05-09,6,111.82,6,133.00,6,107.59,6,120.59
2017-05-08,6,100.66,6,106.12,6,083.06,6,102.66
2017-05-05,6,091.69,6,100.76,6,067.15,6,100.76
2017-05-04,6,075.06,6,080.82,6,054.32,6,075.34
2017-05-03,6,075.04,6,076.96,6,053.28,6,072.55
2017-05-02,6,102.51,6,102.72,6,081.56,6,095.37
2017-05-01,6,067.56,6,100.73,6,061.35,6,091.60
2017-04-28,6,072.87,6,074.04,6,040.71,6,047.61
2017-04-27,6,038.47,6,050.70,6,031.59,6,048.94
2017-04-26,6,028.12,6,040.89,6,021.72,6,025.23
2017-04-25,6,004.16,6,036.02,6,002.65,6,025.49
2017-04-24,5,979.96,5,989.92,5,970.25,5,983.82
2017-04-21,5,919.02,5,919.23,5,899.43,5,910.52
2017-04-20,5,887.87,5,926.23,5,880.19,5,916.78
2017-04-19,5,874.43,5,894.68,5,856.34,5,863.03
2017-04-18,5,838.59,5,860.04,5,828.57,5,849.47
2017-04-17,5,821.55,5,856.79,5,818.20,5,856.79
2017-04-13,5,828.37,5,856.54,5,805.15,5,805.15
2017-04-12,5,863.59,5,868.09,5,830.44,5,836.16
2017-04-11,5,871.16,5,878.94,5,819.29,5,866.77
2017-04-10,5,883.43,5,907.85,5,865.56,5,880.93
2017-04-07,5,873.94,5,892.07,5,855.51,5,877.81
2017-04-06,5,870.52,5,889.58,5,856.22,5,878.95
2017-04-05,5,911.92,5,936.39,5,856.26,5,864.48
2017-04-04,5,878.76,5,901.39,5,878.76,5,898.61
2017-04-03,5,917.31,5,928.93,5,867.73,5,894.68
2017-03-31,5,905.63,5,927.81,5,901.77,5,911.74
2017-03-30,5,896.15,5,916.77,5,894.00,5,914.34
2017-03-29,5,875.35,5,900.87,5,870.93,5,897.55
2017-03-28,5,836.50,5,888.70,5,828.86,5,875.14
2017-03-27,5,776.33,5,849.20,5,769.39,5,840.37
2017-03-24,5,839.33,5,858.95,5,807.83,5,828.74
2017-03-23,5,812.31,5,842.82,5,806.98,5,817.69
2017-03-22,5,790.59,5,825.67,5,781.81,5,821.64
2017-03-21,5,923.43,5,928.06,5,790.73,5,793.82
2017-03-20,5,898.81,5,915.12,5,888.12,5,901.53
2017-03-17,5,898.58,5,912.61,5,890.42,5,901.00
2017-03-16,5,907.86,5,911.48,5,887.24,5,900.76
2017-03-15,5,869.97,5,911.20,5,858.16,5,900.05
2017-03-14,5,860.07,5,860.50,5,831.88,5,856.82
2017-03-13,5,863.48,5,877.43,5,860.83,5,875.78
2017-03-10,5,867.16,5,872.60,5,835.44,5,861.73
2017-03-09,5,834.67,5,852.54,5,812.08,5,838.81
2017-03-08,5,838.44,5,860.63,5,832.63,5,837.55
2017-03-07,5,836.12,5,859.77,5,826.32,5,833.93
2017-03-06,5,846.42,5,857.74,5,827.46,5,849.18
2017-03-03,5,854.27,5,870.75,5,841.47,5,870.75
2017-03-02,5,897.01,5,897.01,5,856.30,5,861.22
2017-03-01,5,874.86,5,911.79,5,865.79,5,904.03
2017-02-28,5,852.79,5,855.06,5,817.22,5,825.44
2017-02-27,5,835.04,5,861.90,5,827.00,5,861.90
2017-02-24,5,802.33,5,845.31,5,800.55,5,845.31
2017-02-23,5,866.82,5,866.96,5,809.55,5,835.51
2017-02-22,5,857.56,5,864.41,5,848.28,5,860.63
2017-02-21,5,850.20,5,867.89,5,847.50,5,865.95
2017-02-17,5,807.31,5,838.58,5,800.80,5,838.58
2017-02-16,5,823.01,5,835.15,5,796.71,5,814.90
2017-02-15,5,777.90,5,821.95,5,776.70,5,819.44
2017-02-14,5,756.51,5,783.09,5,748.74,5,782.57
2017-02-13,5,753.19,5,770.99,5,751.92,5,763.96
2017-02-10,5,726.18,5,743.43,5,717.42,5,734.13
2017-02-09,5,688.02,5,722.71,5,685.15,5,715.18
2017-02-08,5,662.95,5,686.96,5,649.39,5,682.45
2017-02-07,5,674.86,5,689.60,5,664.82,5,674.22
2017-02-06,5,656.95,5,668.20,5,650.26,5,663.55
2017-02-03,5,650.73,5,666.84,5,647.58,5,666.77
2017-02-02,5,627.15,5,656.01,5,616.40,5,636.20
2017-02-01,5,654.51,5,662.11,5,621.03,5,642.65
2017-01-31,5,592.87,5,615.15,5,576.09,5,614.79
2017-01-30,5,635.86,5,636.09,5,578.76,5,613.71
2017-01-27,5,664.88,5,667.45,5,643.90,5,660.78
2017-01-26,5,666.28,5,669.61,5,647.65,5,655.18
2017-01-25,5,635.86,5,658.59,5,634.33,5,656.34
2017-01-24,5,568.27,5,606.53,5,558.49,5,600.96
2017-01-23,5,546.64,5,564.14,5,522.69,5,552.94
2017-01-20,5,556.87,5,574.35,5,542.23,5,555.33
2017-01-19,5,560.61,5,571.53,5,528.37,5,540.08
2017-01-18,5,546.94,5,555.98,5,534.77,5,555.65
2017-01-17,5,555.16,5,557.05,5,527.22,5,538.73
2017-01-13,5,557.57,5,584.26,5,557.20,5,574.12
2017-01-12,5,542.56,5,550.67,5,496.82,5,547.49
2017-01-11,5,550.72,5,564.08,5,524.03,5,563.65
2017-01-10,5,536.54,5,564.25,5,528.11,5,551.82
2017-01-09,5,527.57,5,541.08,5,517.14,5,531.82
2017-01-06,5,499.08,5,536.52,5,482.81,5,521.06
2017-01-05,5,474.39,5,495.85,5,464.36,5,487.94
2017-01-04,5,440.91,5,482.35,5,440.24,5,477.01
2017-01-03,5,425.62,5,452.56,5,397.99,5,429.08
2016-12-30,5,440.17,5,441.90,5,371.89,5,383.12
2016-12-29,5,437.51,5,450.63,5,415.18,5,432.09
2016-12-28,5,497.44,5,498.91,5,434.70,5,438.56
2016-12-27,5,470.76,5,512.37,5,469.61,5,487.44
2016-12-23,5,441.76,5,462.69,5,441.76,5,462.69
2016-12-22,5,472.01,5,472.01,5,432.77,5,447.42
2016-12-21,5,482.63,5,486.26,5,465.31,5,471.43
2016-12-20,5,473.53,5,489.47,5,471.71,5,483.94
2016-12-19,5,441.20,5,483.42,5,436.54,5,457.44
2016-12-16,5,467.82,5,474.58,5,426.01,5,437.16
2016-12-15,5,443.51,5,485.12,5,439.39,5,456.85
2016-12-14,5,465.69,5,476.25,5,425.73,5,436.67
2016-12-13,5,433.57,5,486.75,5,430.72,5,463.83
2016-12-12,5,428.22,5,434.90,5,394.42,5,412.54
2016-12-09,5,436.11,5,450.16,5,427.12,5,444.50
2016-12-08,5,394.15,5,425.52,5,389.10,5,417.36
2016-12-07,5,322.67,5,397.93,5,307.31,5,393.76
2016-12-06,5,317.74,5,333.99,5,299.94,5,333.00
2016-12-05,5,283.58,5,321.09,5,269.57,5,308.89
2016-12-02,5,249.02,5,274.54,5,239.27,5,255.65
2016-12-01,5,323.88,5,326.34,5,238.21,5,251.11
2016-11-30,5,391.35,5,393.15,5,323.68,5,323.68
2016-11-29,5,370.98,5,403.86,5,360.56,5,379.92
2016-11-28,5,387.92,5,396.27,5,364.91,5,368.81
2016-11-25,5,388.49,5,398.92,5,379.28,5,398.92
2016-11-23,5,366.55,5,380.68,5,350.68,5,380.68
2016-11-22,5,384.75,5,392.26,5,365.60,5,386.35
2016-11-21,5,336.78,5,369.83,5,334.16,5,368.86
2016-11-18,5,340.97,5,346.80,5,315.53,5,321.51
2016-11-17,5,295.07,5,334.05,5,288.16,5,333.97
2016-11-16,5,253.73,5,299.63,5,251.88,5,294.58
2016-11-15,5,241.35,5,287.06,5,236.25,5,275.62
2016-11-14,5,246.33,5,247.17,5,192.05,5,218.40
2016-11-11,5,191.82,5,241.08,5,179.64,5,237.11
2016-11-10,5,283.48,5,302.68,5,145.32,5,208.80
2016-11-09,5,143.86,5,258.99,5,143.86,5,251.07
2016-11-08,5,154.99,5,214.17,5,145.30,5,193.49
2016-11-07,5,128.99,5,169.41,5,122.77,5,166.17
2016-11-04,5,034.41,5,087.51,5,034.41,5,046.37
2016-11-03,5,104.70,5,115.06,5,053.52,5,058.41
2016-11-02,5,147.27,5,156.70,5,097.56,5,105.57
2016-11-01,5,199.77,5,201.13,5,112.32,5,153.58
2016-10-31,5,205.09,5,206.70,5,186.56,5,189.14
2016-10-28,5,203.70,5,232.35,5,178.76,5,190.10
2016-10-27,5,272.19,5,274.12,5,211.75,5,215.97
2016-10-26,5,256.40,5,280.85,5,237.05,5,250.27
2016-10-25,5,306.47,5,310.27,5,278.57,5,283.40
2016-10-24,5,290.31,5,311.50,5,289.23,5,309.83
2016-10-21,5,238.65,5,259.12,5,225.76,5,257.40
2016-10-20,5,238.20,5,252.10,5,216.05,5,241.83
2016-10-19,5,240.33,5,253.83,5,234.25,5,246.41
2016-10-18,5,255.32,5,264.27,5,239.44,5,243.84
2016-10-17,5,213.69,5,219.98,5,196.03,5,199.82
2016-10-14,5,241.26,5,258.88,5,213.37,5,214.16
2016-10-13,5,200.30,5,228.26,5,169.76,5,213.33
2016-10-12,5,247.91,5,257.18,5,228.77,5,239.02
2016-10-11,5,321.82,5,321.82,5,227.43,5,246.79
2016-10-10,5,318.46,5,340.52,5,317.73,5,328.67
2016-10-07,5,314.92,5,315.65,5,266.80,5,292.40
2016-10-06,5,306.59,5,315.73,5,281.47,5,306.85
2016-10-05,5,305.28,5,330.81,5,304.06,5,316.02
2016-10-04,5,313.49,5,323.60,5,271.70,5,289.66
2016-10-03,5,300.29,5,308.60,5,281.95,5,300.87
2016-09-30,5,288.87,5,325.88,5,277.88,5,312.00
2016-09-29,5,311.31,5,317.00,5,254.52,5,269.15
2016-09-28,5,312.73,5,320.62,5,284.84,5,318.55
2016-09-27,5,254.18,5,306.81,5,251.32,5,305.71
2016-09-26,5,275.73,5,282.27,5,254.96,5,257.49
2016-09-23,5,327.43,5,329.71,5,301.63,5,305.75
2016-09-22,5,323.26,5,342.88,5,320.93,5,339.52
2016-09-21,5,263.65,5,299.40,5,233.94,5,295.18
2016-09-20,5,256.19,5,265.18,5,235.42,5,241.35
2016-09-19,5,263.55,5,281.07,5,222.91,5,235.03
2016-09-16,5,238.71,5,248.60,5,218.97,5,244.57
2016-09-15,5,178.10,5,254.78,5,176.25,5,249.69
2016-09-14,5,160.21,5,201.34,5,159.55,5,173.77
2016-09-13,5,181.14,5,195.02,5,131.27,5,155.26
2016-09-12,5,098.03,5,217.88,5,097.80,5,211.89
2016-09-09,5,217.95,5,225.94,5,125.91,5,125.91
2016-09-08,5,269.96,5,271.01,5,248.41,5,259.48
2016-09-07,5,274.23,5,287.61,5,261.92,5,283.93
2016-09-06,5,259.99,5,275.91,5,244.00,5,275.91
2016-09-02,5,249.66,5,263.39,5,231.02,5,249.90
2016-09-01,5,218.28,5,229.94,5,189.36,5,227.21
2016-08-31,5,216.42,5,219.89,5,191.18,5,213.22
2016-08-30,5,229.88,5,241.62,5,205.61,5,222.99
2016-08-29,5,223.80,5,245.12,5,222.34,5,232.33
2016-08-26,5,219.05,5,253.39,5,191.86,5,218.92
2016-08-25,5,207.61,5,230.59,5,201.64,5,212.20
2016-08-24,5,254.42,5,262.99,5,205.64,5,217.69
2016-08-23,5,265.78,5,275.74,5,257.90,5,260.08
2016-08-22,5,231.46,5,252.13,5,224.63,5,244.60
2016-08-19,5,229.87,5,245.81,5,217.65,5,238.38
2016-08-18,5,226.45,5,243.17,5,221.84,5,240.15
2016-08-17,5,228.44,5,230.09,5,197.23,5,228.66
2016-08-16,5,247.96,5,248.26,5,226.78,5,227.11
2016-08-15,5,242.18,5,271.36,5,241.14,5,262.02
2016-08-12,5,219.66,5,233.34,5,215.55,5,232.90
2016-08-11,5,222.15,5,235.29,5,211.25,5,228.40
2016-08-10,5,227.95,5,227.96,5,193.80,5,204.59
2016-08-09,5,216.21,5,238.54,5,214.95,5,225.48
2016-08-08,5,223.54,5,228.40,5,202.18,5,213.14
2016-08-05,5,190.71,5,227.23,5,186.24,5,221.12
2016-08-04,5,158.02,5,174.00,5,145.39,5,166.25
2016-08-03,5,133.24,5,159.74,5,128.44,5,159.74
2016-08-02,5,177.53,5,181.02,5,109.80,5,137.73
2016-08-01,5,167.42,5,199.13,5,158.93,5,184.20
2016-07-29,5,162.15,5,175.81,5,140.05,5,162.13
2016-07-28,5,144.82,5,160.16,5,130.75,5,154.98
2016-07-27,5,143.84,5,151.06,5,120.66,5,139.81
2016-07-26,5,095.61,5,122.30,5,084.18,5,110.05
2016-07-25,5,096.99,5,100.72,5,082.66,5,097.63
2016-07-22,5,078.12,5,103.52,5,064.11,5,100.16
2016-07-21,5,093.97,5,102.78,5,061.11,5,073.90
2016-07-20,5,061.60,5,098.25,5,053.92,5,089.93
2016-07-19,5,038.22,5,052.24,5,028.24,5,036.37
2016-07-18,5,034.99,5,063.53,5,030.13,5,055.78
2016-07-15,5,041.19,5,044.81,5,018.52,5,029.59
2016-07-14,5,041.95,5,045.18,5,025.15,5,034.06
2016-07-13,5,036.32,5,036.39,5,002.82,5,005.73
2016-07-12,5,017.99,5,032.10,5,009.68,5,022.82
2016-07-11,4,976.54,5,002.50,4,976.54,4,988.64
2016-07-08,4,906.66,4,959.00,4,901.27,4,956.76
2016-07-07,4,867.47,4,889.01,4,853.68,4,876.81
2016-07-06,4,799.32,4,861.05,4,786.01,4,859.16
2016-07-05,4,837.06,4,839.13,4,797.29,4,822.90
2016-07-01,4,837.18,4,880.17,4,837.17,4,862.57
2016-06-30,4,793.75,4,843.11,4,774.52,4,842.67
2016-06-29,4,732.93,4,787.59,4,732.34,4,779.24
2016-06-28,4,643.93,4,692.98,4,643.93,4,691.87
2016-06-27,4,664.43,4,665.04,4,574.25,4,594.44
2016-06-24,4,715.80,4,798.22,4,698.42,4,707.98
2016-06-23,4,872.19,4,910.04,4,859.40,4,910.04
2016-06-22,4,846.68,4,875.93,4,830.00,4,833.32
2016-06-21,4,845.09,4,852.19,4,826.59,4,843.76
2016-06-20,4,856.69,4,882.15,4,834.51,4,837.21
2016-06-17,4,835.02,4,835.02,4,792.34,4,800.34
2016-06-16,4,809.69,4,847.86,4,778.78,4,844.91
2016-06-15,4,855.08,4,868.16,4,830.33,4,834.93
2016-06-14,4,836.67,4,863.01,4,811.93,4,843.55
2016-06-13,4,868.51,4,894.85,4,844.94,4,848.44
2016-06-10,4,915.15,4,917.92,4,880.61,4,894.55
2016-06-09,4,954.15,4,965.49,4,940.55,4,958.62
2016-06-08,4,970.01,4,979.66,4,956.79,4,974.64
2016-06-07,4,972.14,4,979.38,4,960.28,4,961.75
2016-06-06,4,950.46,4,980.14,4,944.87,4,968.71
2016-06-03,4,958.10,4,958.65,4,909.21,4,942.52
2016-06-02,4,941.25,4,971.36,4,924.23,4,971.36
2016-06-01,4,928.97,4,958.98,4,923.20,4,952.25
2016-05-31,4,938.48,4,951.45,4,923.03,4,948.06
2016-05-27,4,904.05,4,933.51,4,902.50,4,933.51
2016-05-26,4,897.78,4,909.38,4,887.27,4,901.77
2016-05-25,4,877.18,4,905.45,4,872.42,4,894.89
2016-05-24,4,792.85,4,865.99,4,792.63,4,861.06
2016-05-23,4,771.57,4,792.64,4,763.91,4,765.78
2016-05-20,4,729.44,4,781.70,4,729.00,4,769.56
2016-05-19,4,717.36,4,735.27,4,678.38,4,712.53
2016-05-18,4,705.78,4,762.28,4,704.49,4,739.12
2016-05-17,4,768.85,4,776.15,4,703.39,4,715.73
2016-05-16,4,728.86,4,791.25,4,724.73,4,775.46
2016-05-13,4,731.07,4,759.29,4,708.26,4,717.68
2016-05-12,4,778.19,4,779.46,4,710.16,4,737.33
2016-05-11,4,799.30,4,812.19,4,760.36,4,760.69
2016-05-10,4,768.91,4,811.30,4,758.20,4,809.88
2016-05-09,4,736.35,4,771.94,4,735.06,4,750.21
2016-05-06,4,695.90,4,736.15,4,684.28,4,736.15
2016-05-05,4,742.42,4,744.55,4,709.75,4,717.09
2016-05-04,4,735.28,4,751.64,4,713.91,4,725.64
2016-05-03,4,780.88,4,791.43,4,749.71,4,763.22
2016-05-02,4,786.55,4,821.57,4,768.28,4,817.59
2016-04-29,4,805.79,4,807.89,4,740.84,4,775.36
2016-04-28,4,857.60,4,889.16,4,796.32,4,805.29
2016-04-27,4,855.38,4,872.91,4,826.38,4,863.14
2016-04-26,4,903.81,4,915.00,4,875.42,4,888.28
2016-04-25,4,891.48,4,904.87,4,878.37,4,895.79
